smiles,pIC50
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5)nc4)c(F)c3)c2C1=O,7.431798275933010
COCCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(F)cc4F)cc3)c2C1=O,7.200659450546420
COc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOC[C@@H]4C)nc4c3C(=O)N(C3CCOCC3)CC(C)(C)O4)cc2F)cn1,7.2076083105017500
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)NCC(C)(C)O)cc4)cc3)c2C1=O,7.3979400086720400
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(F)cc4F)cc3)c2C1=O,7.619788758288390
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccccn4)c(F)c3)c2C1=O,7.5376020021010400
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Oc4cccc(OC)c4)cc3)c2C1=O,6.013228265733760
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cn(C)cn4)c(F)c3)c2C1=O,7.568636235841010
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(C)CC5)nc4)c(F)c3)c2C1=O,7.214670164989230
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(OC)nc4)c(C)c3)c2C1=O,6.559090917934780
COCCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OC)nc4)cc3)c2C1=O,6.931814138253840
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cnc(OC)cn4)cc3)c2C1=O,7.2441251443275100
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccnc(C)c4)c(F)c3)c2C1=O,7.4089353929735000
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5)nc4)c(F)c3)c2C1=O,7.2839966563652000
COCCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cnn(C)c4)cc3)c2C1=O,7.318758762624410
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccccc4F)cc3)c2C1=O,7.721246399047170
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CN5CCCCC5)cc4)cc3)c2C1=O,7.017728766960430
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cccc(OC(F)F)c4)cc3)c2C1=O,7.214670164989230
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(C)CC5)cc4)cc3)c2C1=O,7.200659450546420
CCN1CC(C)(C)Oc2nc(N3C[C@@H]4C[C@H]3CO4)nc(-c3ccc(NC(=O)NC)c(F)c3)c2C1=O,6.838631997765030
CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)NC)c(F)c3)c2C1=O,7.7447274948966900
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cc(OC)c(F)cc4F)cc3)c2C1=O,7.0915149811213500
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)OCCO)c(F)c3)c2C1=O,6.809668301829710
CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CCOC)CC(C)(C)O3)cc1F,7.3872161432802600
CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CCOC)CC(C)(C)O3)cc1F,7.060480747381380
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cccc(OC(C)F)c4)c(F)c3)c2C1=O,6.85078088734462
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cc(OC)ccc4F)cc3)c2C1=O,7.318758762624410
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)OCC(C)(C)O)cc3)c2C1=O,5.611188586526480
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)N(C)CCN(C)C)cc4)cc3)c2C1=O,7.318758762624410
COCCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cccc(OC(F)F)c4)cc3)c2C1=O,6.903089986991940
CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CCOC)CC(C)(C)O3)cc1,7.229147988357860
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(C)CC5)cn4)cc3)c2C1=O,7.236572006437060
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)NCC(C)(C)O)cc4)cc3)c2C1=O,7.42021640338319
COCCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cccc(OC(C)F)c4)c(F)c3)c2C1=O,6.458420756053420
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccccn4)cc3)c2C1=O,7.886056647693160
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)OCCO)c(F)c3)c2C1=O,6.910094888560600
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cccnc4)c(F)c3)c2C1=O,7.698970004336020
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NC(C)(C)CO)c(F)c3)c2C1=O,5.950781977329820
CNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)nc3c2C(=O)N(CCOC)CC(C)(C)O3)cc1F,7.443697499232710
COCCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)NCC(C)(C)O)c(F)c3)c2C1=O,5.892790030352130
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5)cc4)c(F)c3)c2C1=O,7.119186407719210
CC[C@H]1COCCN1c1nc2c(c(-c3ccc(NC(=O)NC)c(F)c3)n1)C(=O)N(CC)CC(C)(C)O2,7.154901959985740
CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccc(C)nc4)c(F)c3)c2C1=O,7.366531544420410
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(C(F)(F)F)nc4)c(F)c3)c2C1=O,7.113509274827520
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccncc4)c(F)c3)c2C1=O,7.795880017344080
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cnc(N5CCOCC5)cn4)cc3)c2C1=O,7.494850021680090
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cnc(N5CCOCC5)cn4)c(F)c3)c2C1=O,7.167491087293760
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cnc(N(C)C)cn4)c(F)c3)c2C1=O,7.173925197299170
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(S(C)(=O)=O)CC5)cc4)c(F)c3)c2C1=O,7.050609993355090
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCN(C(=O)OC)CC5)cc4)c(F)c3)c2C1=O,6.950781977329820
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCS(=O)(=O)CC5)cc4)c(F)c3)c2C1=O,7.4089353929735000
C[C@@H](CO)OC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(C)CC(C)(C)O3)cc1,6.168770306132940
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)OC[C@@H](C)O)c(F)c3)c2C1=O,5.97061622231479
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OC)nc4)c(F)c3)c2C1=O,7.214670164989230
CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4cc(C)nc(C)c4)c(F)c3)c2C1=O,6.782516055786090
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cc(OC)ccn4)cc3F)c2C1=O,7.050609993355090
CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)OCCO)cc3F)c2C1=O,7.200659450546420
CN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Oc4ccc(N5CC6CCC(C5)O6)cc4)c(F)c3)c2C1=O,7.221848749616360
CN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5C6CCC5COC6)nc4)c(F)c3)c2C1=O,7.200659450546420
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)OCCO)cc3F)c2C1=O,7.086186147616280
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(C#N)nc4)c(F)c3)c2C1=O,7.585026652029180
CC[C@H]1COCCN1c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOC[C@@H]4C)nc4c3C(=O)N(CC)CC(C)(C)O4)cc2F)cn1,7.167491087293760
CC[C@H]1COCCN1c1ccc(NC(=O)Nc2ccc(-c3nc(N4C5CCC4COC5)nc4c3C(=O)N(CC)CC(C)(C)O4)cc2F)cn1,6.437707135543530
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5)cn4)cc3)c2C1=O,7.443697499232710
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5CC6CCC(C5)O6)cn4)cc3)c2C1=O,7.1938200260161100
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(N5C[C@@H]6C[C@H]5CO6)nc4)c(F)c3)c2C1=O,7.167491087293760
CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccc(N5C[C@@H]6C[C@H]5CO6)nc4)c(F)c3)c2C1=O,7.142667503568730
CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)NC4CC4)c(F)c3)c2C1=O,7.167491087293760
CCNC(=O)Nc1ccc(-c2nc(N3C4CCC3COC4)nc3c2C(=O)N(CC)CC(C)(C)O3)cc1F,7.142667503568730
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5(C)C)nc4)c(F)c3)c2C1=O,6.707743928643520
CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5(C)C)nc4)c(F)c3)c2C1=O,6.847711655616940
CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(N5CC6CCC(C5)O6)nc4)c(F)c3)c2C1=O,7.275724130399210
CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccc(N5CC6CCC(C5)O6)nc4)c(F)c3)c2C1=O,7.060480747381380
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccnc(N5CC6CCC(C5)O6)c4)c(F)c3)c2C1=O,6.7594507517174000
CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccnc(N5CCC(F)(F)CC5)c4)c(F)c3)c2C1=O,6.412289034981090
COc1ccc(-c2ccc3ncc4c(c3c2)n(-c2ccc(N3CCNCC3)c(C(F)(F)F)c2)c(=O)n4C)cn1,8.701146923590290
CC(=O)Nc1ccc(-c2ccc3ncc4c(c3n2)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C4)cn1,7.412289034981090
CN1Cc2cnc3ccc(-c4cnc(N)nc4)nc3c2N(c2cccc(C(F)(F)F)c2)C1=O,8.070581074285710
CN1Cc2cnc3ccc(-c4cnc5[nH]ccc5c4)nc3c2N(c2cccc(C(F)(F)F)c2)C1=O,7.756961951313710
Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,8.490797477668900
COc1ccc(-c2ccc3ncc4c(c3n2)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C4)cn1,7.265200170411150
CN1Cc2cnc3ccc(-c4ccc(N)nc4)nc3c2N(c2cccc(C(F)(F)F)c2)C1=O,8.05256627811295
[C-]#[N+]c1ccc(-c2ccc3ncc4c(c3n2)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C4)cn1,7.619788758288390
CSc1ccc(-c2ccc3ncc4c(c3n2)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C4)cn1,7.116338564846380
CN1Cc2cnc3ccc(-c4ccc(-n5cccn5)nc4)nc3c2N(c2cccc(C(F)(F)F)c2)C1=O,7.359518563029580
CN1CCN(c2ccc(-c3ccc4ncc5c(c4n3)N(c3cccc(C(F)(F)F)c3)C(=O)N(C)C5)cn2)CC1,7.505845405981560
COc1ncc(-c2ccc3ncc4c(c3n2)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C4)cn1,7.518557371497700
CN1Cc2cnc3ccc(-c4cnc5ccccc5c4)nc3c2N(c2ccc(C(C)(C)C#N)cc2)C1=O,7.1771783546969000
COc1ccc(-c2ccc3ncc4c(c3n2)N(c2ccc(N3CCNCC3)c(C(F)(F)F)c2)C(=O)N(C)C4)cn1,7.036495500585710
COc1ccc(-c2ccc3ncc4c(c3n2)N(C2CCN(C(=O)[C@@H](C)O)CC2)C(=O)N(C)C4)cn1,6.5897290357478200
COc1ccc(-c2ccc3ncc4c(c3n2)N(C2CCNCC2)C(=O)N(C)C4)cn1,6.135310965863150
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc(N2CCOCC2)c1OCC,6.8458804744841500
CCNC(=O)Nc1ccc(-c2nc(C(=O)OCC)c(OCC)c(N3CCOCC3)n2)cc1,6.534171184642560
CSc1c(Cl)nc(-c2ccc(NC(N)=O)cc2)nc1N1CCOCC1,6.969805214643250
CCOc1c(C(=O)N2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCOCC1,6.989276134608230
COc1cnc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCOCC1,6.596193389452580
CCNC(=O)Nc1ccc(-c2nc(Cl)c(SC)c(N3CCOCC3)n2)cc1,6.9344202852715500
CCOc1c(C(=O)N2CCCCC2)nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCOCC1,6.589560213789650
COc1cnc(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)nc1N1CCOCC1,6.684449465578100
COc1cnc(-c2ccc(NC(=O)Nc3ccc(F)c(F)c3)cc2)nc1N1CCOCC1,6.632271453913020
CSc1c(N2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCN(S(C)(=O)=O)CC1,6.703115524461450
CCOc1c(CN2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCOCC1,6.677573947594050
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc(N2CCOCC2)c1OC,6.56019378860667
COc1c(C(=O)N2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCOCC1,6.99012436628784
COc1c(C(=O)N2CCN(S(C)(=O)=O)CC2)nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCOCC1,6.650722472532050
CNC(=O)Nc1ccc(-c2nc(Cl)c(SC)c(N3CCOCC3)n2)cc1,6.934047019686130
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3cccnc3)cc2)nc1N1CCOCC1,6.95703092660682
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(OCCN(C)C)cc3)cc2)nc1N1CCOCC1,6.791021482723750
CCOC(=O)c1nc(-c2ccc(NC(=O)NC)cc2)nc(N2CCOCC2)c1OCC,6.595850750790310
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3cccnc3)cc2)nc(N2CCOCC2)c1OCC,6.934047019686130
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)c(F)c3)cc2)nc1N1CCOCC1,6.644165504115060
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(N4CCN(C)CC4)cc3)cc2)nc1N1CCOCC1,7.279840696594040
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(N4CCSCC4)cc3)cc2)nc1N1CCOCC1,6.873219422987990
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3nccs3)cc2)nc(N2CCOCC2)c1OCC,7.141462802430360
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)c(F)c3)cc2)nc(N2CCOCC2)c1OCC,6.870954940112040
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4=O)cc3)cc2)nc(N2CCOCC2)c1OCC,7.939302159646390
CSc1cnc(-c2ccc(NC(=O)Nc3cccnc3)cc2)nc1N1CCOCC1,6.99481948749622
CSc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)c(F)c3)cc2)nc1N1CCOCC1,6.6724367398127200
CSc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4=O)cc3)cc2)nc1N1CCOCC1,7.72584215073632
COc1cnc(-c2ccc(NC(=O)Nc3cccnc3)cc2)nc1N1CCOCC1,7.083019952679620
CNC(=O)Nc1ccc(-c2ncc(OC)c(N3CCOCC3)n2)cc1,6.617982957425130
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCN(C)CC4)cc3)cc2)nc(N2CCOCC2)c1OCC,6.9779842601822800
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCSCC4)cc3)cc2)nc(N2CCOCC2)c1OCC,6.733533104559760
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)cc3)cc2)nc(N2CCOCC2)c1OCC,7.096367483915760
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(N4CCN(C)CC4)nc3)cc2)nc1N1CCOCC1,7.09312646527793
CSc1c(N2CCOCC2)nc(-c2ccc(NC(=O)Nc3cccnc3)cc2)nc1N1CCN(C)CC1,6.647431613820690
COc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4=O)cc3)cc2)nc1N1CCOCC1,8.09151498112135
COc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)c(F)c3)cc2)nc1N1CCOCC1,6.969805214643250
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(C(N)=O)cc3)cc2)nc(N2CCOCC2)c1OCC,7.7447274948966900
CSc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCN(C)CC4)cc3)cc2)nc1N1CCOCC1,6.641874714723350
CSc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)cc3)cc2)nc1N1CCOCC1,7.015922966097170
CSc1cnc(-c2ccc(NC(=O)Nc3nccs3)cc2)nc1N1CCOCC1,6.93292914395463
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3cccc(NC(C)=O)c3)cc2)nc(N2CCOCC2)c1OCC,6.823330067331850
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3cccc(C(N)=O)c3)cc2)nc(N2CCOCC2)c1OCC,6.835349784065700
CCOc1c(C(=O)N2CCOCC2)nc(-c2ccc(NC(=O)Nc3cccnc3)cc2)nc1N1CCOCC1,7.204119982655930
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(C(N)=O)cc3)cc2)nc1N1CCOCC1,7.128427064454120
COc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)cc3)cc2)nc1N1CCOCC1,7.061480274823510
COc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCSCC4)cc3)cc2)nc1N1CCOCC1,8.096910013008060
CSc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)nc3)cc2)nc1N1CCOCC1,6.764724123312950
CSc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCN(C)CC4)nc3)cc2)nc1N1CCOCC1,6.590574131328560
CSc1cnc(-c2ccc(NC(=O)Nc3ccc(C(N)=O)cc3)cc2)nc1N1CCOCC1,6.962175249411660
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(N4CCN(C)CC4)cn3)cc2)nc1N1CCOCC1,6.62397081827182
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCN(C)CC4)cc3)cc2)nc1N1CCOCC1,7.047691990337880
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2)nc(N2CCOCC2)c1OCC,7.090979145788840
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCN(C)CC4)cc3)cc2)nc(N2CCOCC2)c1OCC,6.976336081802210
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)NCCN(C)C)cc3)cc2)nc(N2CCOCC2)c1OCC,7.106238237942060
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCOCC4)cc3)cc2)nc(N2CCOCC2)c1OCC,7.173925197299170
COc1cnc(-c2ccc(NC(=O)Nc3ccc(C(N)=O)cc3)cc2)nc1N1CCOCC1,7.321481620959890
COc1cnc(-c2ccc(NC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2)nc1N1CCOCC1,7.515700160653210
CSc1cnc(-c2ccc(NC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2)nc1N1CCOCC1,7.102922996790580
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc4oc(=O)[nH]c4c3)cc2)nc(N2CCOCC2)c1OCC,6.752026733638190
CSc1c(Cl)nc(-c2ccc(NC(=S)Nc3cccnc3)cc2)nc1N1CCOCC1,6.623605557962730
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCOCC4)cc3)cc2)nc1N1CCOCC1,7.313363730737710
COc1cnc(-c2ccc(NC(=O)Nc3cccc(C(N)=O)c3)cc2)nc1N1CCOCC1,6.668977828958170
COc1cnc(-c2ccc(NC(=O)Nc3nccs3)cc2)nc1N1CCOCC1,6.770318157682330
CSc1cnc(-c2ccc(NC(=O)Nc3ccc(C(=O)O)cc3)cc2)nc1N1CCOCC1,7.027334407733890
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4=O)cc3)cc2F)nc(N2CCOCC2)c1OCC,7.031517051446070
CCOc1cnc(-c2ccc(NC(=O)Nc3ccc(C(N)=O)cc3)cc2)nc1N1CCOCC1,7.300162274132750
CCOc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4=O)cc3)cc2)nc1N1CCOCC1,7.605548319173780
CCOc1cnc(-c2ccc(NC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2)nc1N1CCOCC1,7.388276691992660
COc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCN(C)CC4)cc3)cc2)nc1N1CCOCC1,6.565111879132680
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(NS(C)(=O)=O)cc3)cc2)nc1N1CCOCC1,6.758204568704800
COc1cnc(-c2ccc(NC(=O)Nc3ccc(C(=O)O)cc3)cc2)nc1N1CCOCC1,7.182434630440220
COc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)nc3)cc2)nc1N1CCOCC1,6.710857164067670
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(S(N)(=O)=O)cc3)cc2)nc1N1CCOCC1,7.5718652059712100
CCOc1c(C(=O)N2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccc(C(N)=O)cc3)cc2)nc1N1CCOCC1,7.152427340857890
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(S(C)(=O)=O)cc3)cc2)nc(N2CCOCC2)c1OCC,6.744968836654450
CCOc1cnc(-c2ccc(NC(=O)Nc3ccc(NC(C)=O)cc3)cc2)nc1N1CCOCC1,7.078833949362260
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(NS(C)(=O)=O)cc3)cc2)nc(N2CCOCC2)c1OCC,6.669383332705560
CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3ccc(NC(C)=O)cc3)cc2)nc(N2CCOCC2)c1OCC,7.0655015487564300
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc4oc(=O)[nH]c4c3)cc2)nc1N1CCOCC1,6.693789491832240
CSc1cnc(-c2ccc(NC(=O)Nc3ccc(NS(C)(=O)=O)cc3)cc2)nc1N1CCOCC1,6.885055584287420
CSc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4=O)cc3)cc2F)nc1N1CCOCC1,6.875495775165720
CSc1cnc(-c2ccc(NC(=O)Nc3ccc(NC(C)=O)cc3)cc2)nc1N1CCOCC1,6.65521487736734
COc1cnc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCOCC4)cc3)cc2)nc1N1CCOCC1,7.169411331314860
COc1cnc(-c2ccc(NC(=O)Nc3ccc(C(N)=O)cc3)c(F)c2)nc1N1CCOCC1,6.667561540084400
CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(S(C)(=O)=O)cc3)cc2)nc1N1CCOCC1,6.851397345193910
CSc1c(-c2ccncc2)nc(-c2ccc(NC(N)=O)cc2)nc1N1CCOCC1,7.099086932262330
CSc1c(-c2ccncc2)nc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4=O)cc3)cc2)nc1N1CCOCC1,8.267606240177030
CSc1c(-c2ccncc2)nc(-c2ccc(NC(=O)Nc3ccc(C(N)=O)cc3)cc2)nc1N1CCOCC1,7.707743928643520
CCOc1cnc(-c2ccc(NC(=O)Nc3ccc(NS(C)(=O)=O)cc3)cc2)nc1N1CCOCC1,7.152427340857890
